"No.","Time","Source","Destination","Protocol","Length","Info"
"18353","109.730932643","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18354","109.731061695","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18355","109.731231403","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18356","109.731357710","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18357","109.731482078","10.0.2.15","157.240.0.60","QUIC","81","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18358","109.731525805","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18359","109.731668673","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18360","109.731945242","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18361","109.732098079","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18362","109.732218570","10.0.2.15","157.240.0.60","QUIC","81","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18363","109.732297423","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18364","109.732416336","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18365","109.732621261","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18366","109.732783645","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18367","109.733004920","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18368","109.733140916","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18369","109.733358454","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18370","109.733514777","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18371","109.734092345","157.240.0.60","10.0.2.15","QUIC","570","Protected Payload (KP0)"
"18372","109.734092836","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18373","109.734985020","157.240.0.60","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"18374","109.734986222","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18375","109.734986262","157.240.0.60","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"18376","109.736382136","10.0.2.15","157.240.0.60","QUIC","86","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
