"No.","Time","Source","Destination","Protocol","Length","Info"
"310","48.510436777","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=6482 Ack=1099 Win=65535 Len=0"
"311","48.577349372","10.0.2.15","157.240.0.60","TLSv1.2","157","Application Data"
"312","48.577856377","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=6482 Ack=1202 Win=65535 Len=0"
"313","48.743404592","157.240.0.60","10.0.2.15","TLSv1.2","144","Application Data"
"314","48.743445318","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1202 Ack=6572 Win=62780 Len=0"
"325","54.348910589","157.240.0.60","10.0.2.15","TLSv1.2","1314","Application Data"
"326","54.348964026","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1202 Ack=7832 Win=62780 Len=0"
"327","54.489420870","10.0.2.15","157.240.0.60","TLSv1.2","145","Application Data"
"328","54.489859561","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=7832 Ack=1293 Win=65535 Len=0"
"329","54.545930560","10.0.2.15","157.240.0.60","TLSv1.2","157","Application Data"
"330","54.546473786","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=7832 Ack=1396 Win=65535 Len=0"
"331","54.709043217","157.240.0.60","10.0.2.15","TLSv1.2","144","Application Data"
"332","54.709081529","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1396 Ack=7922 Win=62780 Len=0"
"337","64.872794738","157.240.0.60","10.0.2.15","TLSv1.2","142","Application Data"
"338","64.872851381","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1396 Ack=8010 Win=62780 Len=0"
"339","64.875236687","10.0.2.15","157.240.0.60","TLSv1.2","126","Application Data"
"340","64.875520792","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=8010 Ack=1468 Win=65535 Len=0"
"343","66.977185753","10.0.2.15","172.217.22.4","QUIC","1292","Initial, DCID=2f2f51f2ffef3176, PKN: 1, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING"
"344","66.979978714","10.0.2.15","172.217.22.4","QUIC","120","0-RTT, DCID=2f2f51f2ffef3176"
"345","67.022513446","172.217.22.4","10.0.2.15","QUIC","1292","Initial, SCID=ef2f51f2ffef3176, PKN: 1, ACK, PADDING"
"346","67.059170239","172.217.22.4","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"347","67.059244391","172.217.22.4","10.0.2.15","QUIC","851","Protected Payload (KP0)"
"348","67.059579489","10.0.2.15","172.217.22.4","QUIC","120","Handshake, DCID=ef2f51f2ffef3176"
"349","67.059665360","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ef2f51f2ffef3176"
"350","67.060018218","172.217.22.4","10.0.2.15","QUIC","197","Protected Payload (KP0)"
"351","67.060187495","172.217.22.4","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"352","67.077294938","172.217.22.4","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"353","67.077808915","10.0.2.15","172.217.22.4","QUIC","73","Protected Payload (KP0), DCID=ef2f51f2ffef3176"
"354","70.807836787","157.240.0.60","10.0.2.15","TLSv1.2","142","Application Data"
"355","70.811641992","10.0.2.15","157.240.0.60","TLSv1.2","126","Application Data"
"356","70.812243779","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=8098 Ack=1540 Win=65535 Len=0"
"357","77.493024590","157.240.0.60","10.0.2.15","TCP","1514","443  >  56326 [ACK] Seq=8098 Ack=1540 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"358","77.540529523","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1540 Ack=9558 Win=62780 Len=0"
"359","77.540754894","157.240.0.60","10.0.2.15","TLSv1.2","306","Application Data, Application Data"
"360","77.540775568","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1540 Ack=9810 Win=62780 Len=0"
"361","77.672826879","10.0.2.15","213.57.24.97","QUIC","1292","Initial, DCID=18c161100d9d0b87, PKN: 1, PADDING, PING, PADDING, PING, PADDING, PING, PING, CRYPTO, PADDING"
"362","77.673364253","10.0.2.15","213.57.24.97","QUIC","117","0-RTT, DCID=18c161100d9d0b87"
"363","77.674400887","10.0.2.15","213.57.24.97","QUIC","637","0-RTT, DCID=18c161100d9d0b87"
"364","77.683699279","10.0.2.15","157.240.0.60","TLSv1.2","144","Application Data"
"365","77.684241531","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=9810 Ack=1630 Win=65535 Len=0"
"366","77.693717289","213.57.24.97","10.0.2.15","QUIC","1274","Initial, SCID=9b81000a3ca556f8, PKN: 13246204, CRYPTO, ACK, PADDING"
"367","77.693822021","213.57.24.97","10.0.2.15","QUIC","251","Handshake, SCID=9b81000a3ca556f8"
"368","77.693957955","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"369","77.693958025","213.57.24.97","10.0.2.15","QUIC","122","Protected Payload (KP0)"
"370","77.694032558","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"371","77.694260002","10.0.2.15","213.57.24.97","QUIC","123","Handshake, DCID=9b81000a3ca556f8"
"372","77.694405521","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"373","77.711214418","213.57.24.97","10.0.2.15","QUIC","81","Handshake, SCID=9b81000a3ca556f8"
"374","77.711214759","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"375","77.739671541","10.0.2.15","213.57.24.97","QUIC","77","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"376","77.752804641","10.0.2.15","157.240.0.60","TLSv1.2","156","Application Data"
"377","77.753351786","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=9810 Ack=1732 Win=65535 Len=0"
"378","77.915191560","157.240.0.60","10.0.2.15","TLSv1.2","143","Application Data"
"379","77.915231545","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1732 Ack=9899 Win=62780 Len=0"
"380","77.915678361","10.0.2.15","213.57.24.97","QUIC","71","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"381","77.951352737","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"382","77.983493310","213.57.24.97","10.0.2.15","QUIC","474","Protected Payload (KP0)"
"383","77.983493821","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"384","77.983768683","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"385","77.983768923","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"386","77.983768983","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"387","77.983858791","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"388","77.983909344","10.0.2.15","213.57.24.97","QUIC","80","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"389","77.983936349","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"390","77.983936419","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"391","77.983998341","213.57.24.97","10.0.2.15","QUIC","506","Protected Payload (KP0)"
"392","77.984015519","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"393","77.984066052","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"394","77.984173779","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"395","77.984241921","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"396","77.984247014","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"397","77.984310238","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"398","77.984389939","213.57.24.97","10.0.2.15","QUIC","250","Protected Payload (KP0)"
"399","77.984436957","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"400","77.984493600","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"401","77.984551575","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"402","77.984608909","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"403","77.985709034","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"404","77.985806114","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"405","77.985836123","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"406","78.001604904","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"407","78.001605545","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"408","78.001719743","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"409","78.001719903","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"410","78.001935828","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"411","78.001955290","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"412","78.002068096","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"413","78.002129366","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"414","78.004228981","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"415","78.004229361","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"416","78.004302993","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"417","78.004387141","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"418","78.004387171","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"419","78.004410309","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"420","78.004428659","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"421","78.004452458","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"422","78.004478781","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"423","78.004485353","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"424","78.006011022","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"425","78.006011393","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"426","78.006074447","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"427","78.006139574","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"428","78.006164846","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"429","78.006187573","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"430","78.006234020","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"431","78.006259772","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"432","78.007781034","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"433","78.007781335","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"434","78.007950633","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"435","78.008309113","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"436","78.022507170","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"437","78.022507500","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"438","78.022588614","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"439","78.022622259","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"440","78.022666311","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"441","78.022693315","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"442","78.022709462","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"443","78.022733451","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"444","78.022738560","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"445","78.022760977","10.0.2.15","213.57.24.97","QUIC","81","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"446","78.022786338","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"447","78.023002244","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"448","78.023089848","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"449","78.023089918","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"450","78.023134932","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"451","78.023174878","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"452","78.023187288","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"453","78.023219691","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"454","78.026297224","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"455","78.026371857","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"456","78.026458970","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"457","78.026482459","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"458","78.026534004","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"459","78.026563542","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"460","78.026756109","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"461","78.026846117","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"462","78.026856329","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"463","78.027028647","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"464","78.027080968","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"465","78.027194911","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"466","78.033518584","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"467","78.033697068","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"468","78.033697138","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"469","78.033783690","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"470","78.033877915","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"471","78.033977239","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"472","78.034179471","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"473","78.034179631","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"474","78.034301322","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"475","78.034396068","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"476","78.034494059","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"477","78.034641732","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"478","78.034764233","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"479","78.034833307","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"480","78.034845447","10.0.2.15","213.57.24.97","QUIC","77","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"481","78.034891362","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"482","78.034936657","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"483","78.034987511","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"484","78.035045556","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"485","78.035078160","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"486","78.035159804","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"487","78.035188661","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"488","78.035237392","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"489","78.035267281","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"490","78.035315360","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"491","78.035355746","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"492","78.035420863","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"493","78.035481093","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"494","78.035546330","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"495","78.035625380","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"496","78.052768451","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"497","78.052938240","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"498","78.052938300","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"499","78.053021998","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"500","78.053119218","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"501","78.053177714","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"502","78.053206972","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"503","78.053277198","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"504","78.053287124","10.0.2.15","213.57.24.97","QUIC","81","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"505","78.053703529","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"506","78.053703840","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"507","78.053863973","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"508","78.053893522","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"509","78.053943243","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"510","78.053987206","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"511","78.056264081","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"512","78.056426448","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"513","78.056793863","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"514","78.056794253","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"515","78.056918157","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"516","78.056918217","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"517","78.056918267","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"518","78.057004409","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"519","78.057004529","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"520","78.057098864","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"521","78.057098914","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"522","78.057210057","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"523","78.057210167","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"524","78.057299214","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"525","78.057299324","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"526","78.057386117","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"527","78.057425141","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"528","78.057425281","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"529","78.057523242","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"530","78.057538899","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"531","78.057600921","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"532","78.057694014","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"533","78.057708577","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"534","78.057732978","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"535","78.057748263","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"536","78.057768176","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"537","78.057812148","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"538","78.057901910","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"539","78.057955263","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"540","78.058002465","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"541","78.058002556","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"542","78.058051672","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"543","78.058079112","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"544","78.058099290","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"545","78.058119954","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"546","78.058197556","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"547","78.058250078","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"548","78.058340051","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"549","78.058431611","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"550","78.058431672","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"551","78.058451479","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"552","78.058532297","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"553","78.058532347","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"554","78.058595266","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"555","78.058671015","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"556","78.058779454","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"557","78.058835566","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"558","78.058878527","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"559","78.058912798","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"560","78.058928008","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"561","78.058974114","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"562","78.059072426","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"563","78.059128097","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"564","78.059167498","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"565","78.059177769","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"566","78.059236121","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"567","78.059270397","10.0.2.15","213.57.24.97","QUIC","78","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"568","78.059278600","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"569","78.059317194","10.0.2.15","213.57.24.97","QUIC","83","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"570","78.059397295","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"571","78.059441959","10.0.2.15","213.57.24.97","QUIC","77","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"572","78.059496769","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"573","78.060652771","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"574","78.060722175","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"575","78.060722205","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"576","78.060825820","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"577","78.060826111","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"578","78.060884467","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"579","78.060935230","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"580","78.060985954","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"581","78.061030807","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"582","78.061071925","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"583","78.061103101","10.0.2.15","213.57.24.97","QUIC","77","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"584","78.061116609","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"585","78.061174854","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"586","78.061306811","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"587","78.061368032","213.57.24.97","10.0.2.15","QUIC","250","Protected Payload (KP0)"
"588","78.067789080","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"589","78.068109598","10.0.2.15","213.57.24.97","QUIC","77","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"590","78.074134419","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"591","78.074134810","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"592","78.075073464","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"593","78.075349468","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"594","78.075349508","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
